,id_aspirante,nombres_aspirante,apellidos_aspirante,correo_aspirante,genero,telefono_aspirante,fecha_nacimiento,estado_aspirante
171,047288a0-6944-11ed-b3d8-0242ac1c0002,Imelda Valeria,Saez Luque,imelda.saez@hotmail.com,F,0979264910,2002-10-21,Inactivo
172,0472894a-6944-11ed-b3d8-0242ac1c0002,Merche Lucila,Vergara Sandoval,merche.vergara@hotmail.com,F,0912974178,1988-04-28,Activo
173,047289d6-6944-11ed-b3d8-0242ac1c0002,Ceferino Chuy,Camacho Palomo,ceferino.camacho@hotmail.com,M,0902197149,1982-06-08,Inactivo
174,04728a44-6944-11ed-b3d8-0242ac1c0002,Aroa Dominga,Ferrero Bonet,aroa.ferrero@hotmail.com,F,0948306438,1986-08-28,Activo
175,04728abc-6944-11ed-b3d8-0242ac1c0002,Andrés Felipe Maximiano,Benavente Donaire,andrés felipe.benavente@hotmail.com,M,0977716609,1981-06-08,Activo
176,04728b2a-6944-11ed-b3d8-0242ac1c0002,Teresa Haydée,Castell Mate,teresa.castell@hotmail.com,F,0941114285,1984-12-22,Activo
177,04728b98-6944-11ed-b3d8-0242ac1c0002,Gabriela Genoveva,Figueras Morán,gabriela.figueras@hotmail.com,F,0914471748,2000-09-08,Activo
178,04728c06-6944-11ed-b3d8-0242ac1c0002,Erasmo Benjamín,Haro Villaverde,erasmo.haro@hotmail.com,M,0995823491,1990-12-03,Inactivo
179,04728c74-6944-11ed-b3d8-0242ac1c0002,Angélica Esther,Royo Gallego,angélica.royo@hotmail.com,F,0906670411,1997-06-17,Inactivo
180,04728cec-6944-11ed-b3d8-0242ac1c0002,Severino Daniel,Velasco Vilar,severino.velasco@hotmail.com,M,0946585733,1992-07-20,Inactivo
181,04728d8c-6944-11ed-b3d8-0242ac1c0002,Cayetano Apolinar,Olivera Chacón,cayetano.olivera@hotmail.com,M,0959784980,2004-04-29,Inactivo
182,04728dfa-6944-11ed-b3d8-0242ac1c0002,Rafael Jose Angel,Bautista Hervia,rafael.bautista@hotmail.com,M,0937533449,1996-09-26,Inactivo
183,04728e68-6944-11ed-b3d8-0242ac1c0002,Epifanio Pancho,Borrell Molins,epifanio.borrell@hotmail.com,M,0951503650,1989-10-02,Inactivo
184,04728ee0-6944-11ed-b3d8-0242ac1c0002,Estela Carla,Barrio Gibert,estela.barrio@hotmail.com,F,0957298860,1980-03-27,Inactivo
185,04728f4e-6944-11ed-b3d8-0242ac1c0002,Marco Florencio,Pera Lastra,marco.pera@hotmail.com,M,0978662119,1986-05-26,Inactivo
186,04728fbc-6944-11ed-b3d8-0242ac1c0002,Pili Leocadia,Montenegro Almeida,pili.montenegro@hotmail.com,F,0906287479,1986-06-20,Activo
187,0472902a-6944-11ed-b3d8-0242ac1c0002,Leyre Sol,Llabrés Prado,leyre.llabrés@hotmail.com,F,0943540929,1996-10-04,Activo
188,047290a2-6944-11ed-b3d8-0242ac1c0002,Bernardita Rosalva,Pascual Corbacho,bernardita.pascual@hotmail.com,F,0985545260,2002-02-10,Inactivo
189,0472912e-6944-11ed-b3d8-0242ac1c0002,Benigna Mariana,Portillo Benavent,benigna.portillo@hotmail.com,F,0974040323,1999-03-11,Inactivo
190,0472919c-6944-11ed-b3d8-0242ac1c0002,Victorino Edgardo,Montoya Benet,victorino.montoya@hotmail.com,M,0977399559,2005-08-26,Inactivo
191,0472920a-6944-11ed-b3d8-0242ac1c0002,Marisol Merche,Espejo Chico,marisol.espejo@hotmail.com,F,0966880632,2003-05-12,Activo
192,04729278-6944-11ed-b3d8-0242ac1c0002,Leire Angelita,Gisbert Pomares,leire.gisbert@hotmail.com,F,0922005161,1986-11-06,Activo
193,047292f0-6944-11ed-b3d8-0242ac1c0002,Nacio Nicodemo,Llorente Abad,nacio.llorente@hotmail.com,M,0943471401,2006-10-13,Activo
194,0472935e-6944-11ed-b3d8-0242ac1c0002,Emelina Estela,Prat Osorio,emelina.prat@hotmail.com,F,0918801569,2000-08-27,Inactivo
195,047293cc-6944-11ed-b3d8-0242ac1c0002,Palmira Isidora,Viñas Carnero,palmira.viñas@hotmail.com,F,0933806418,2004-01-31,Inactivo
196,0472943a-6944-11ed-b3d8-0242ac1c0002,Reinaldo Samu,Herrero Velázquez,reinaldo.herrero@hotmail.com,M,0962428194,1991-09-26,Inactivo
197,047294a8-6944-11ed-b3d8-0242ac1c0002,Jacobo Alfredo,Alberto Cuadrado,jacobo.alberto@hotmail.com,M,0917979777,1990-02-07,Activo
198,04729548-6944-11ed-b3d8-0242ac1c0002,Dalila Francisca,Castañeda Pardo,dalila.castañeda@hotmail.com,F,0923627181,2001-10-19,Inactivo
199,047295b6-6944-11ed-b3d8-0242ac1c0002,Nazaret María Fernanda,Torre Pujadas,nazaret.torre@hotmail.com,F,0985723270,1997-06-24,Inactivo
200,04729624-6944-11ed-b3d8-0242ac1c0002,Lara Perla,Piñeiro Terrón,lara.piñeiro@hotmail.com,F,0906952954,1986-05-26,Inactivo
201,04729692-6944-11ed-b3d8-0242ac1c0002,Anacleto Miguel Ángel,Galan Trujillo,anacleto.galan@hotmail.com,M,0941180738,1993-02-15,Inactivo
202,0472970a-6944-11ed-b3d8-0242ac1c0002,Borja Juan Luis,Valcárcel Viñas,borja.valcárcel@hotmail.com,M,0940533578,1999-12-22,Activo
203,04729778-6944-11ed-b3d8-0242ac1c0002,Luz Noa,Mercader Romeu,luz.mercader@hotmail.com,F,0996442023,1991-01-12,Activo
204,047297e6-6944-11ed-b3d8-0242ac1c0002,Tamara Esperanza,Corral Guzman,tamara.corral@hotmail.com,F,0924504290,1990-04-25,Activo
205,04729868-6944-11ed-b3d8-0242ac1c0002,Anselma Lara,Pedrosa Asenjo,anselma.pedrosa@hotmail.com,F,0980650793,1986-01-27,Inactivo
206,047298e0-6944-11ed-b3d8-0242ac1c0002,Amado Carlos,Castilla Borrego,amado.castilla@hotmail.com,M,0999782005,1986-10-14,Inactivo
207,0472994e-6944-11ed-b3d8-0242ac1c0002,Santiago Toni,Gallardo Tejera,santiago.gallardo@hotmail.com,M,0993275990,1985-08-27,Activo
208,047299c6-6944-11ed-b3d8-0242ac1c0002,Félix Ignacio,Salom Gallego,félix.salom@hotmail.com,M,0904918963,1989-09-01,Inactivo
209,04729a34-6944-11ed-b3d8-0242ac1c0002,Ildefonso Roldán,Abad Lara,ildefonso.abad@hotmail.com,M,0927197479,2002-09-05,Activo
210,04729aa2-6944-11ed-b3d8-0242ac1c0002,Rosendo Nilo,Guzman Carnero,rosendo.guzman@hotmail.com,M,0908894199,1987-02-10,Inactivo
211,04729b1a-6944-11ed-b3d8-0242ac1c0002,Jorge Samuel,Téllez Quintero,jorge.téllez@hotmail.com,M,0900855253,2001-10-05,Inactivo
212,04729b7e-6944-11ed-b3d8-0242ac1c0002,Febe Dora,Carro Franch,febe.carro@hotmail.com,F,0976747785,1999-12-30,Inactivo
213,04729bec-6944-11ed-b3d8-0242ac1c0002,Édgar Quirino,Méndez Cabañas,édgar.méndez@hotmail.com,M,0929339941,1986-08-18,Inactivo
214,04729c5a-6944-11ed-b3d8-0242ac1c0002,Andrea Marisol,Pintor Juan,andrea.pintor@hotmail.com,F,0984683321,1991-04-24,Activo
215,04729cfa-6944-11ed-b3d8-0242ac1c0002,Camilo Roberto,Fajardo Peralta,camilo.fajardo@hotmail.com,M,0910364374,1997-05-20,Inactivo
216,04729d68-6944-11ed-b3d8-0242ac1c0002,Áurea Rosa María,Clavero Borrell,áurea.clavero@hotmail.com,F,0920188047,1995-12-25,Inactivo
217,04729de0-6944-11ed-b3d8-0242ac1c0002,Víctor Anselmo,Palmer Coloma,víctor.palmer@hotmail.com,M,0904999671,1980-01-27,Activo
218,04729e4e-6944-11ed-b3d8-0242ac1c0002,Roxana Petrona,Parra Zurita,roxana.parra@hotmail.com,F,0938148984,1982-04-04,Inactivo
219,04729ed0-6944-11ed-b3d8-0242ac1c0002,Leopoldo Camilo,Santamaria Casas,leopoldo.santamaria@hotmail.com,M,0907007567,1981-02-04,Inactivo
220,04729f3e-6944-11ed-b3d8-0242ac1c0002,Heliodoro Marino,Herranz Andres,heliodoro.herranz@hotmail.com,M,0985877743,1984-06-14,Activo
221,04729fac-6944-11ed-b3d8-0242ac1c0002,Coral Odalys,Colomer Mora,coral.colomer@hotmail.com,F,0971570390,2005-02-05,Activo
222,0472a01a-6944-11ed-b3d8-0242ac1c0002,Elisabet Angelita,Conesa Royo,elisabet.conesa@hotmail.com,F,0943721366,1986-06-12,Activo
223,0472a088-6944-11ed-b3d8-0242ac1c0002,Álvaro José Ángel,Rubio Rivero,álvaro.rubio@hotmail.com,M,0983791531,2002-03-07,Activo
224,0472a0f6-6944-11ed-b3d8-0242ac1c0002,Ángel Cleto,Somoza Coll,ángel.somoza@hotmail.com,M,0957571282,1996-05-03,Activo
225,0472a164-6944-11ed-b3d8-0242ac1c0002,Fátima Clotilde,Rocha Nicolás,fátima.rocha@hotmail.com,F,0933377006,1992-11-02,Activo
226,0472a1dc-6944-11ed-b3d8-0242ac1c0002,Noelia Verónica,Batalla Pérez,noelia.batalla@hotmail.com,F,0917146110,1986-07-24,Inactivo
227,0472a254-6944-11ed-b3d8-0242ac1c0002,Dora Bernardita,Barba Colomer,dora.barba@hotmail.com,F,0926998586,2002-07-26,Inactivo
228,0472a2c2-6944-11ed-b3d8-0242ac1c0002,Vilma Isa,Hoz Cabanillas,vilma.hoz@hotmail.com,F,0928551869,1997-11-07,Activo
229,0472a33a-6944-11ed-b3d8-0242ac1c0002,Joel Marciano,Prieto Velázquez,joel.prieto@hotmail.com,M,0961446469,1988-09-01,Inactivo
230,0472a39e-6944-11ed-b3d8-0242ac1c0002,Alondra Rosenda,Sala Alfaro,alondra.sala@hotmail.com,F,0946204354,2003-07-26,Activo
231,0472a40c-6944-11ed-b3d8-0242ac1c0002,Obdulia Brígida,Bou Lobato,obdulia.bou@hotmail.com,F,0975560356,1992-02-20,Inactivo
232,0472a4a2-6944-11ed-b3d8-0242ac1c0002,Selena Cloe,Criado Zorrilla,selena.criado@hotmail.com,F,0941604112,2005-08-23,Inactivo
233,0472a510-6944-11ed-b3d8-0242ac1c0002,Amando Claudio,Bermúdez Moya,amando.bermúdez@hotmail.com,M,0977046066,2002-12-22,Activo
234,0472a57e-6944-11ed-b3d8-0242ac1c0002,Leonor Alma,Llamas Iglesias,leonor.llamas@hotmail.com,F,0918075374,1991-03-14,Inactivo
235,0472a5ec-6944-11ed-b3d8-0242ac1c0002,Isaac Jose Francisco,Palomar Montenegro,isaac.palomar@hotmail.com,M,0949679294,1986-10-27,Inactivo
236,0472a65a-6944-11ed-b3d8-0242ac1c0002,Poncio Héctor,Solano Segarra,poncio.solano@hotmail.com,M,0999121164,1983-01-26,Inactivo
237,0472a6be-6944-11ed-b3d8-0242ac1c0002,Jose Carlos Teófilo,Tomas Gordillo,jose carlos.tomas@hotmail.com,M,0927267163,1983-02-24,Inactivo
238,0472a72c-6944-11ed-b3d8-0242ac1c0002,Primitiva Azucena,Nadal Alberto,primitiva.nadal@hotmail.com,F,0919894485,1995-10-31,Activo
239,0472a79a-6944-11ed-b3d8-0242ac1c0002,Candelario Rico,Granados Gascón,candelario.granados@hotmail.com,M,0923073305,1985-04-23,Inactivo
240,0472a84e-6944-11ed-b3d8-0242ac1c0002,Abilio Abel,Rios Briones,abilio.rios@hotmail.com,M,0989284722,2004-10-18,Inactivo
241,0472a8bc-6944-11ed-b3d8-0242ac1c0002,Silvestre Ovidio,Silva Soria,silvestre.silva@hotmail.com,M,0997351434,2003-12-07,Activo
242,0472a92a-6944-11ed-b3d8-0242ac1c0002,Charo Perla,Soriano Salcedo,charo.soriano@hotmail.com,F,0987902607,1993-04-12,Inactivo
243,0472a98e-6944-11ed-b3d8-0242ac1c0002,Cecilio Sabas,Murcia Montero,cecilio.murcia@hotmail.com,M,0959402864,2004-09-19,Activo
244,0472a9fc-6944-11ed-b3d8-0242ac1c0002,Fermín Pastor,Juan Roselló,fermín.juan@hotmail.com,M,0911939665,1996-09-25,Inactivo
245,0472aaf6-6944-11ed-b3d8-0242ac1c0002,Santiago Fausto,Capdevila Piquer,santiago.capdevila@hotmail.com,M,0945770048,1986-01-19,Inactivo
246,0472abb4-6944-11ed-b3d8-0242ac1c0002,Estefanía Lara,Boix Sotelo,estefanía.boix@hotmail.com,F,0966057406,1996-12-11,Inactivo
247,0472ac54-6944-11ed-b3d8-0242ac1c0002,Jonatan Severiano,Piña Alarcón,jonatan.piña@hotmail.com,M,0954620892,2006-04-14,Activo
248,0472acfe-6944-11ed-b3d8-0242ac1c0002,Adriana Paulina,Villegas Hoz,adriana.villegas@hotmail.com,F,0981366452,1990-01-29,Inactivo
249,0472adee-6944-11ed-b3d8-0242ac1c0002,Isabela Angelina,Guillen Lucas,isabela.guillen@hotmail.com,F,0997277348,1989-06-20,Activo
250,0472aeac-6944-11ed-b3d8-0242ac1c0002,Luciano Sigfrido,Moles Ibáñez,luciano.moles@hotmail.com,M,0905864787,2005-12-13,Activo
251,0472af60-6944-11ed-b3d8-0242ac1c0002,Lorenzo Isaías,Lago Diéguez,lorenzo.lago@hotmail.com,M,0993220711,2006-05-29,Inactivo
252,0472b014-6944-11ed-b3d8-0242ac1c0002,Fidela Regina,Real Abril,fidela.real@hotmail.com,F,0987976007,1981-11-09,Activo
253,0472b0be-6944-11ed-b3d8-0242ac1c0002,Elías Arturo,Puga Millán,elías.puga@hotmail.com,M,0939297111,1992-03-26,Activo
254,0472b172-6944-11ed-b3d8-0242ac1c0002,Víctor Apolinar,Alcántara Roura,víctor.alcántara@hotmail.com,M,0971214800,1986-04-09,Inactivo
255,0472b226-6944-11ed-b3d8-0242ac1c0002,Alicia Evangelina,Navarrete Arjona,alicia.navarrete@hotmail.com,F,0969543865,2000-08-28,Inactivo
256,0472b352-6944-11ed-b3d8-0242ac1c0002,Toribio Ulises,Oliver Benet,toribio.oliver@hotmail.com,M,0933214511,2001-07-30,Activo
257,0472b410-6944-11ed-b3d8-0242ac1c0002,Eva María Fernanda,Caro Antúnez,eva maría.caro@hotmail.com,F,0900045738,1997-06-01,Activo
258,0472b4ce-6944-11ed-b3d8-0242ac1c0002,Natalio José Ángel,Caballero Abril,natalio.caballero@hotmail.com,M,0986422865,1987-09-02,Activo
259,0472b582-6944-11ed-b3d8-0242ac1c0002,Alexandra Odalys,Carrillo Sebastián,alexandra.carrillo@hotmail.com,F,0939738369,1987-09-04,Inactivo
260,0472b672-6944-11ed-b3d8-0242ac1c0002,Gisela Teresita,Esteve Martorell,gisela.esteve@hotmail.com,F,0916881186,1989-12-08,Activo
261,0472b73a-6944-11ed-b3d8-0242ac1c0002,Trinidad Fidela,Higueras Piña,trinidad.higueras@hotmail.com,F,0936818904,2000-06-28,Activo
262,0472b7f8-6944-11ed-b3d8-0242ac1c0002,Marisol Piedad,Izaguirre Luís,marisol.izaguirre@hotmail.com,F,0935234528,1986-10-15,Activo
263,0472b8ac-6944-11ed-b3d8-0242ac1c0002,Vito Moisés,Perelló Diaz,vito.perelló@hotmail.com,M,0964883251,1994-03-05,Activo
264,0472b96a-6944-11ed-b3d8-0242ac1c0002,Zacarías Vidal,Teruel Aliaga,zacarías.teruel@hotmail.com,M,0932338007,1994-04-11,Activo
265,0472ba28-6944-11ed-b3d8-0242ac1c0002,Fito Victoriano,Salazar Pavón,fito.salazar@hotmail.com,M,0960674790,2004-12-05,Activo
266,0472bb22-6944-11ed-b3d8-0242ac1c0002,Chuy Nazario,Solsona Cabrero,chuy.solsona@hotmail.com,M,0928112312,1990-09-05,Activo
267,0472bbe0-6944-11ed-b3d8-0242ac1c0002,Lisandro Anselmo,Losa Ayuso,lisandro.losa@hotmail.com,M,0919525291,2006-06-19,Inactivo
268,0472bc9e-6944-11ed-b3d8-0242ac1c0002,Evita Florencia,Ricart Sanchez,evita.ricart@hotmail.com,F,0945255361,1980-01-18,Inactivo
269,0472bd48-6944-11ed-b3d8-0242ac1c0002,Aurora Lola,Pagès Torrijos,aurora.pagès@hotmail.com,F,0954081638,1998-03-14,Activo
270,0472be24-6944-11ed-b3d8-0242ac1c0002,Rafaela Sabina,Girona Gisbert,rafaela.girona@hotmail.com,F,0941365606,2000-12-21,Activo
271,0472bed8-6944-11ed-b3d8-0242ac1c0002,Lorenzo Amaro,Almazán Fiol,lorenzo.almazán@hotmail.com,M,0940296471,1995-04-01,Activo
272,0472bf8c-6944-11ed-b3d8-0242ac1c0002,Guiomar Débora,Cerdá Rios,guiomar.cerdá@hotmail.com,F,0940440141,2006-01-18,Activo
273,0472c040-6944-11ed-b3d8-0242ac1c0002,Nereida Vera,Gárate Pozuelo,nereida.gárate@hotmail.com,F,0956312672,2004-11-23,Inactivo
274,0472c0e0-6944-11ed-b3d8-0242ac1c0002,Eladio Lupe,Cárdenas Jurado,eladio.cárdenas@hotmail.com,M,0996218368,1983-09-10,Inactivo
275,0472c194-6944-11ed-b3d8-0242ac1c0002,Severino Ulises,Sala Ponce,severino.sala@hotmail.com,M,0916802181,1984-08-13,Inactivo
276,0472c234-6944-11ed-b3d8-0242ac1c0002,Amador Matías,Lloret Seco,amador.lloret@hotmail.com,M,0933875897,1997-11-04,Inactivo
277,0472c2de-6944-11ed-b3d8-0242ac1c0002,Aurora María Luisa,Llano Rivero,aurora.llano@hotmail.com,F,0902252813,2005-09-10,Activo
278,0472c388-6944-11ed-b3d8-0242ac1c0002,Camila Natalia,Jover Carranza,camila.jover@hotmail.com,F,0929540115,2005-06-20,Activo
279,0472c432-6944-11ed-b3d8-0242ac1c0002,Eliana Rosa,Llano Vallés,eliana.llano@hotmail.com,F,0962567753,1984-01-10,Inactivo
280,0472c4c8-6944-11ed-b3d8-0242ac1c0002,Jonatan Evaristo,Almansa Perales,jonatan.almansa@hotmail.com,M,0904975234,1995-06-01,Activo
281,0472c568-6944-11ed-b3d8-0242ac1c0002,Lázaro Pío,Ureña Canales,lázaro.ureña@hotmail.com,M,0952570534,1994-11-21,Inactivo
282,0472c612-6944-11ed-b3d8-0242ac1c0002,Nereida Ramona,Montalbán Ramón,nereida.montalbán@hotmail.com,F,0949791150,1987-03-16,Inactivo
283,0472c716-6944-11ed-b3d8-0242ac1c0002,Ariel Piedad,Peral Cortés,ariel.peral@hotmail.com,F,0926764049,2003-10-12,Inactivo
284,0472c7b6-6944-11ed-b3d8-0242ac1c0002,Florinda Gracia,Barba Mateu,florinda.barba@hotmail.com,F,0965650483,1992-03-30,Inactivo
285,0472c860-6944-11ed-b3d8-0242ac1c0002,Amor Javiera,Plana Colomer,amor.plana@hotmail.com,F,0975121089,2005-12-03,Inactivo
286,0472c900-6944-11ed-b3d8-0242ac1c0002,Vinicio Andrés,Piñol Izquierdo,vinicio.piñol@hotmail.com,M,0921725058,1995-07-01,Activo
287,0472c9aa-6944-11ed-b3d8-0242ac1c0002,Benigno Jacobo,Cabo Llano,benigno.cabo@hotmail.com,M,0912592253,1998-11-16,Inactivo
288,0472ca68-6944-11ed-b3d8-0242ac1c0002,Eligio Rosendo,Puerta Quevedo,eligio.puerta@hotmail.com,M,0995313602,1991-06-22,Activo
289,0472cb12-6944-11ed-b3d8-0242ac1c0002,Dulce Mireia,Costa Juan,dulce.costa@hotmail.com,F,0997776833,1988-01-30,Inactivo
290,0472cbb2-6944-11ed-b3d8-0242ac1c0002,Enrique Edmundo,Galan Marco,enrique.galan@hotmail.com,M,0941400334,1984-10-11,Activo
291,0472cc5c-6944-11ed-b3d8-0242ac1c0002,Eliana Ainara,Arribas Sotelo,eliana.arribas@hotmail.com,F,0976215815,1998-09-15,Activo
292,0472cd10-6944-11ed-b3d8-0242ac1c0002,Andrés Dionisio,Linares Conde,andrés.linares@hotmail.com,M,0994045471,1993-03-03,Inactivo
293,0472cdba-6944-11ed-b3d8-0242ac1c0002,Natalia Paca,Pujadas Páez,natalia.pujadas@hotmail.com,F,0947589023,1980-03-24,Inactivo
294,0472ce50-6944-11ed-b3d8-0242ac1c0002,Fanny Rufina,España Iglesias,fanny.españa@hotmail.com,F,0920232967,2000-05-25,Activo
295,0472cf68-6944-11ed-b3d8-0242ac1c0002,Modesta Anita,Diez Mendizábal,modesta.diez@hotmail.com,F,0929845328,1980-11-05,Activo
296,0472ddf0-6944-11ed-b3d8-0242ac1c0002,Marisol Georgina,Martí Acosta,marisol.martí@hotmail.com,F,0939754624,1987-11-24,Inactivo
297,0472df80-6944-11ed-b3d8-0242ac1c0002,Narcisa Hortensia,González Cuervo,narcisa.gonzález@hotmail.com,F,0911089508,1981-04-05,Activo
298,0472e05c-6944-11ed-b3d8-0242ac1c0002,Aarón Victor Manuel,Vergara Giralt,aarón.vergara@hotmail.com,M,0954246769,1988-06-10,Activo
299,0472e110-6944-11ed-b3d8-0242ac1c0002,Azahar Macaria,Terrón Carrera,azahar.terrón@hotmail.com,F,0914403933,1991-08-28,Activo
300,0472e214-6944-11ed-b3d8-0242ac1c0002,Elpidio Jose Antonio,Roldán Pazos,elpidio.roldán@hotmail.com,M,0941242217,1991-01-25,Activo
301,0472e30e-6944-11ed-b3d8-0242ac1c0002,Serafina Mercedes,Pedraza Andres,serafina.pedraza@hotmail.com,F,0957945538,1990-07-14,Activo
302,0472e3b8-6944-11ed-b3d8-0242ac1c0002,Anselma Samanta,Batalla Blanco,anselma.batalla@hotmail.com,F,0932234387,1986-06-21,Activo
303,0472e46c-6944-11ed-b3d8-0242ac1c0002,Aránzazu María Fernanda,Beltran Larrañaga,aránzazu.beltran@hotmail.com,F,0930671974,1996-05-27,Activo
304,0472e520-6944-11ed-b3d8-0242ac1c0002,Maximino Hermenegildo,Cuadrado Hoyos,maximino.cuadrado@hotmail.com,M,0952584333,1991-02-16,Inactivo
305,0472e5d4-6944-11ed-b3d8-0242ac1c0002,Macarena Emilia,Farré Córdoba,macarena.farré@hotmail.com,F,0958848366,1988-08-28,Inactivo
306,0472e67e-6944-11ed-b3d8-0242ac1c0002,Anacleto Julio,Alegre Castelló,anacleto.alegre@hotmail.com,M,0967983059,1988-05-24,Inactivo
307,0472e71e-6944-11ed-b3d8-0242ac1c0002,Jimena Lola,Ripoll Escalona,jimena.ripoll@hotmail.com,F,0920838463,1984-04-21,Inactivo
308,0472e7c8-6944-11ed-b3d8-0242ac1c0002,Pedro Anselmo,Fajardo Badía,pedro.fajardo@hotmail.com,M,0947706288,1997-07-16,Activo
309,0472e868-6944-11ed-b3d8-0242ac1c0002,Álvaro Lope,Sanz Manzano,álvaro.sanz@hotmail.com,M,0995811328,1980-05-09,Activo
310,0472e912-6944-11ed-b3d8-0242ac1c0002,Adán Edu,Amorós Avilés,adán.amorós@hotmail.com,M,0992164516,1980-12-27,Activo
311,0472e9a8-6944-11ed-b3d8-0242ac1c0002,Ignacia Serafina,Segovia Hervia,ignacia.segovia@hotmail.com,F,0926229625,1993-02-04,Inactivo
312,0472ea48-6944-11ed-b3d8-0242ac1c0002,Cristóbal Miguel Ángel,Cámara Tenorio,cristóbal.cámara@hotmail.com,M,0924276699,1996-12-02,Activo
313,0472eae8-6944-11ed-b3d8-0242ac1c0002,Oriana Rosa,Amorós Andrade,oriana.amorós@hotmail.com,F,0972455114,2005-03-11,Activo
314,0472eb88-6944-11ed-b3d8-0242ac1c0002,Nayara Charo,Campillo Cervera,nayara.campillo@hotmail.com,F,0921183060,1991-05-14,Inactivo
315,0472ec32-6944-11ed-b3d8-0242ac1c0002,Rufina Rosalva,Trujillo Duque,rufina.trujillo@hotmail.com,F,0958883535,1988-01-13,Activo
316,0472ecd2-6944-11ed-b3d8-0242ac1c0002,Lope Mauricio,Crespi Aparicio,lope.crespi@hotmail.com,M,0992298521,1984-10-27,Inactivo
317,0472edcc-6944-11ed-b3d8-0242ac1c0002,Marcia Bienvenida,Moraleda Moreno,marcia.moraleda@hotmail.com,F,0976624939,2000-11-09,Activo
318,0472ee80-6944-11ed-b3d8-0242ac1c0002,Heriberto Ramón,Carbajo Mir,heriberto.carbajo@hotmail.com,M,0926319793,1999-12-12,Activo
319,0472ef2a-6944-11ed-b3d8-0242ac1c0002,Erasmo Arturo,Macias Pinto,erasmo.macias@hotmail.com,M,0906442992,1994-06-10,Inactivo
320,0472efde-6944-11ed-b3d8-0242ac1c0002,Jeremías Apolinar,Lucas Palomo,jeremías.lucas@hotmail.com,M,0972761049,2001-07-02,Inactivo
321,0472f07e-6944-11ed-b3d8-0242ac1c0002,Sol Isaura,Alberto Diez,sol.alberto@hotmail.com,F,0930117232,2001-02-24,Activo
322,0472f128-6944-11ed-b3d8-0242ac1c0002,Rufina Íngrid,Borja Castelló,rufina.borja@hotmail.com,F,0918701961,1981-07-07,Activo
323,0472f1d2-6944-11ed-b3d8-0242ac1c0002,María Claudio,Piñeiro Calvo,maría.piñeiro@hotmail.com,M,0932547544,1995-09-20,Inactivo
324,0472f27c-6944-11ed-b3d8-0242ac1c0002,Ruperta Rosa María,Camacho Vera,ruperta.camacho@hotmail.com,F,0901120293,2005-12-17,Inactivo
325,0472f326-6944-11ed-b3d8-0242ac1c0002,Angelina Febe,Sabater Bueno,angelina.sabater@hotmail.com,F,0949063965,1981-11-03,Activo
326,0472f3d0-6944-11ed-b3d8-0242ac1c0002,Adelina Lina,Pinilla Juliá,adelina.pinilla@hotmail.com,F,0929652334,1985-03-27,Activo
327,0472f484-6944-11ed-b3d8-0242ac1c0002,Leire Cristina,Ureña Uribe,leire.ureña@hotmail.com,F,0934178577,1992-12-01,Activo
328,0472f538-6944-11ed-b3d8-0242ac1c0002,Esteban Haroldo,Juliá Barceló,esteban.juliá@hotmail.com,M,0907912219,2000-07-12,Activo
329,0472f704-6944-11ed-b3d8-0242ac1c0002,Juan José Rolando,Pérez Guerrero,juan josé.pérez@hotmail.com,M,0904342168,1984-02-25,Activo
330,0472f7ea-6944-11ed-b3d8-0242ac1c0002,Gema Melisa,Martorell Noriega,gema.martorell@hotmail.com,F,0947573266,2001-02-17,Inactivo
331,0472fc2c-6944-11ed-b3d8-0242ac1c0002,Paulino Jacinto,Carreras Benavent,paulino.carreras@hotmail.com,M,0951200070,1980-12-05,Activo
332,0472fd6c-6944-11ed-b3d8-0242ac1c0002,Gabino Benigno,Murillo Milla,gabino.murillo@hotmail.com,M,0975465683,2005-05-27,Inactivo
333,0472fe16-6944-11ed-b3d8-0242ac1c0002,Clarisa María Belén,Abellán Roda,clarisa.abellán@hotmail.com,F,0904064501,2002-09-12,Inactivo
334,0472feb6-6944-11ed-b3d8-0242ac1c0002,Renato Hilario,Bermejo Sola,renato.bermejo@hotmail.com,M,0908938240,1987-02-10,Activo
335,0472ff60-6944-11ed-b3d8-0242ac1c0002,Dolores Claudia,Cuadrado Mir,dolores.cuadrado@hotmail.com,F,0904507367,2003-06-10,Inactivo
336,0472ffd8-6944-11ed-b3d8-0242ac1c0002,Zoraida Ágata,Leon Pina,zoraida.leon@hotmail.com,F,0950518535,1981-05-01,Inactivo
337,04730046-6944-11ed-b3d8-0242ac1c0002,Azucena Jennifer,Gárate Salom,azucena.gárate@hotmail.com,F,0931876225,1982-03-04,Activo
338,047300be-6944-11ed-b3d8-0242ac1c0002,Amarilis Tatiana,Montaña Bou,amarilis.montaña@hotmail.com,F,0925230399,2006-04-08,Inactivo
339,04730136-6944-11ed-b3d8-0242ac1c0002,Luciana Arcelia,Palmer Burgos,luciana.palmer@hotmail.com,F,0961871075,1994-02-14,Activo
340,047301a4-6944-11ed-b3d8-0242ac1c0002,Tito Leopoldo,Chamorro Maldonado,tito.chamorro@hotmail.com,M,0981889468,1988-05-09,Inactivo
341,04730212-6944-11ed-b3d8-0242ac1c0002,Ceferino Calixto,Portero Quintanilla,ceferino.portero@hotmail.com,M,0957649029,1993-07-01,Activo
